id,title,category,tags,scene,pub_time,modify_time,expire_time,status,weight,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_user_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
item_1465,title_1465,category_96,tags_45,scene_2,1667268758,1667453826,1667634967,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667042013.0,1667612590.0,24441.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1466,title_1466,category_88,tags_97,scene_1,1667283427,1667181604,1667165159,1,10,{},7.0,7.0,1.0,4.0,2.0,7.0,1667237632.0,1667515469.0,121562.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1467,title_1467,category_69,tags_69,scene_0,1667390243,1667320646,1667380336,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667078754.0,1667627258.0,9773.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1468,title_1468,category_73,tags_70,scene_0,1667123504,1667385699,1667232996,1,10,{},10.0,10.0,1.0,5.0,3.0,10.0,1667106312.0,1667605239.0,31792.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1469,title_1469,category_56,tags_91,scene_2,1667392969,1667056959,1667053974,1,5,{},10.0,10.0,1.0,5.0,3.0,10.0,1667118887.0,1667627487.0,9544.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1470,title_1470,category_98,tags_81,scene_1,1667505937,1667237790,1667345663,1,5,{},10.0,10.0,1.0,6.0,3.0,10.0,1667050650.0,1667632277.0,4754.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1471,title_1471,category_31,tags_39,scene_2,1667127726,1667625040,1667101066,1,5,{},16.0,16.0,1.0,7.0,3.0,16.0,1667069259.0,1667603077.0,33954.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_1472,title_1472,category_38,tags_81,scene_0,1667458459,1667405552,1667080479,1,10,{},15.0,15.0,1.0,7.0,3.0,15.0,1667042223.0,1667616083.0,20948.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_1473,title_1473,category_65,tags_52,scene_2,1667617497,1667421654,1667222468,1,10,{},11.0,11.0,1.0,5.0,3.0,11.0,1667135413.0,1667482779.0,154252.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1474,title_1474,category_14,tags_51,scene_0,1667634960,1667598825,1667163696,1,1,{},9.0,9.0,1.0,7.0,3.0,9.0,1667034124.0,1667610285.0,26746.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1475,title_1475,category_83,tags_90,scene_0,1667480160,1667298153,1667170911,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667061491.0,1667451636.0,185395.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1476,title_1476,category_89,tags_40,scene_1,1667080954,1667275309,1667459077,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667064444.0,1667599999.0,37032.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1477,title_1477,category_1,tags_97,scene_0,1667556379,1667055198,1667404236,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667105359.0,1667622753.0,14278.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1478,title_1478,category_62,tags_11,scene_2,1667605932,1667392482,1667535276,1,1,{},6.0,6.0,1.0,4.0,3.0,6.0,1667090391.0,1667568149.0,68882.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1479,title_1479,category_63,tags_67,scene_1,1667457922,1667484486,1667092751,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667066271.0,1667608763.0,28268.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1480,title_1480,category_21,tags_5,scene_1,1667246819,1667116070,1667398532,1,1,{},17.0,17.0,1.0,5.0,3.0,16.0,1667066870.0,1667564697.0,72334.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0
item_1481,title_1481,category_11,tags_30,scene_2,1667618011,1667155323,1667629424,1,1,{},11.0,11.0,1.0,5.0,3.0,11.0,1667117452.0,1667589755.0,47276.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1482,title_1482,category_50,tags_78,scene_1,1667388690,1667034700,1667199071,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667032248.0,1667621678.0,15353.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1483,title_1483,category_10,tags_0,scene_2,1667036355,1667615375,1667538164,1,5,{},10.0,10.0,1.0,7.0,3.0,10.0,1667037721.0,1667599778.0,37253.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1484,title_1484,category_76,tags_67,scene_0,1667609920,1667265607,1667385638,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667104096.0,1667589075.0,47956.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1485,title_1485,category_91,tags_22,scene_1,1667132725,1667445569,1667136700,1,1,{},17.0,17.0,1.0,6.0,3.0,17.0,1667077433.0,1667631857.0,5174.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0
item_1486,title_1486,category_49,tags_96,scene_1,1667566458,1667130904,1667379344,1,5,{},12.0,12.0,1.0,5.0,3.0,12.0,1667191164.0,1667620734.0,16297.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1487,title_1487,category_21,tags_10,scene_2,1667317810,1667552390,1667526919,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667064903.0,1667554562.0,82469.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1488,title_1488,category_60,tags_28,scene_1,1667269593,1667175388,1667512052,1,10,{},13.0,13.0,1.0,7.0,3.0,13.0,1667054193.0,1667626943.0,10088.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_1489,title_1489,category_46,tags_96,scene_0,1667169276,1667212925,1667431299,1,5,{},16.0,16.0,1.0,8.0,3.0,16.0,1667052301.0,1667624305.0,12726.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_1490,title_1490,category_18,tags_50,scene_0,1667043094,1667376095,1667479965,1,10,{},11.0,11.0,1.0,6.0,3.0,11.0,1667034300.0,1667599226.0,37805.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1491,title_1491,category_48,tags_2,scene_2,1667503638,1667564126,1667168519,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667047343.0,1667609231.0,27800.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1492,title_1492,category_88,tags_12,scene_2,1667585410,1667365371,1667332572,1,5,{},10.0,10.0,1.0,5.0,3.0,10.0,1667174175.0,1667623134.0,13897.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1493,title_1493,category_60,tags_12,scene_2,1667481768,1667079381,1667322463,1,10,{},10.0,10.0,1.0,8.0,3.0,10.0,1667081929.0,1667615791.0,21240.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1494,title_1494,category_91,tags_71,scene_2,1667516698,1667386609,1667099782,1,5,{},15.0,15.0,1.0,8.0,3.0,15.0,1667042556.0,1667632315.0,4716.0,4.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_1495,title_1495,category_73,tags_65,scene_1,1667177059,1667341264,1667230169,1,10,{},4.0,4.0,1.0,3.0,3.0,4.0,1667220852.0,1667607173.0,29858.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_1496,title_1496,category_76,tags_98,scene_2,1667419064,1667122806,1667516822,1,10,{},5.0,5.0,1.0,4.0,3.0,5.0,1667104843.0,1667542937.0,94094.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_1497,title_1497,category_46,tags_9,scene_1,1667078239,1667633822,1667584330,1,1,{},11.0,11.0,1.0,3.0,3.0,11.0,1667181574.0,1667633662.0,3369.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1498,title_1498,category_25,tags_18,scene_0,1667399993,1667250632,1667223312,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667043538.0,1667583749.0,53282.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1499,title_1499,category_82,tags_39,scene_0,1667501568,1667086215,1667393399,1,1,{},10.0,10.0,1.0,4.0,3.0,10.0,1667097869.0,1667514589.0,122442.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1500,title_1500,category_66,tags_0,scene_0,1667150327,1667584026,1667502902,1,5,{},5.0,5.0,1.0,4.0,3.0,5.0,1667093697.0,1667619408.0,17623.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_1501,title_1501,category_59,tags_53,scene_2,1667248670,1667430564,1667396820,1,5,{},11.0,11.0,1.0,5.0,3.0,11.0,1667149005.0,1667568188.0,68843.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1502,title_1502,category_47,tags_0,scene_1,1667314452,1667496214,1667316415,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667082514.0,1667569398.0,67633.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1503,title_1503,category_93,tags_15,scene_2,1667067485,1667032252,1667187865,1,5,{},9.0,9.0,1.0,4.0,3.0,9.0,1667103548.0,1667542569.0,94462.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1504,title_1504,category_87,tags_81,scene_1,1667068271,1667303431,1667549570,1,1,{},7.0,7.0,1.0,5.0,3.0,7.0,1667076461.0,1667542690.0,94341.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1505,title_1505,category_31,tags_89,scene_2,1667605938,1667378055,1667563573,1,5,{},12.0,12.0,1.0,7.0,3.0,12.0,1667044509.0,1667635409.0,1622.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1506,title_1506,category_58,tags_84,scene_2,1667531932,1667218998,1667404445,1,10,{},16.0,16.0,1.0,6.0,3.0,16.0,1667051698.0,1667587866.0,49165.0,4.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_1507,title_1507,category_23,tags_74,scene_1,1667225464,1667539358,1667055621,1,5,{},13.0,13.0,1.0,7.0,2.0,13.0,1667067259.0,1667606757.0,30274.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_1508,title_1508,category_69,tags_36,scene_1,1667089820,1667442056,1667581570,1,10,{},18.0,18.0,1.0,8.0,3.0,18.0,1667073160.0,1667617797.0,19234.0,4.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0
item_1509,title_1509,category_83,tags_44,scene_1,1667304918,1667312338,1667608255,1,1,{},11.0,11.0,1.0,5.0,3.0,11.0,1667095038.0,1667498414.0,138617.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1510,title_1510,category_14,tags_86,scene_1,1667350843,1667075887,1667319265,1,1,{},9.0,9.0,1.0,7.0,3.0,9.0,1667065939.0,1667624559.0,12472.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1511,title_1511,category_52,tags_42,scene_1,1667039032,1667288830,1667392693,1,5,{},14.0,14.0,1.0,7.0,3.0,14.0,1667087195.0,1667615365.0,21666.0,3.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_1512,title_1512,category_50,tags_7,scene_0,1667058052,1667574368,1667054950,1,5,{},9.0,9.0,1.0,6.0,2.0,9.0,1667056017.0,1667513183.0,123848.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1513,title_1513,category_13,tags_5,scene_1,1667496310,1667214022,1667590209,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667168134.0,1667557565.0,79466.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1514,title_1514,category_81,tags_83,scene_1,1667545076,1667185290,1667503895,1,5,{},10.0,10.0,1.0,8.0,3.0,10.0,1667086549.0,1667611347.0,25684.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1515,title_1515,category_85,tags_53,scene_0,1667546997,1667261992,1667035586,1,10,{},10.0,10.0,1.0,4.0,2.0,10.0,1667129920.0,1667635246.0,1785.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1516,title_1516,category_39,tags_100,scene_1,1667341271,1667560109,1667090227,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667033250.0,1667581154.0,55877.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1517,title_1517,category_27,tags_97,scene_0,1667287128,1667323811,1667434674,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667055683.0,1667626935.0,10096.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1518,title_1518,category_16,tags_95,scene_2,1667298601,1667197316,1667496424,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667127511.0,1667572452.0,64579.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1519,title_1519,category_82,tags_14,scene_2,1667531791,1667606584,1667078917,1,5,{},6.0,6.0,1.0,5.0,3.0,6.0,1667175009.0,1667525912.0,111119.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1520,title_1520,category_78,tags_26,scene_1,1667445512,1667164409,1667276203,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667052165.0,1667590848.0,46183.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1521,title_1521,category_56,tags_18,scene_2,1667374354,1667072981,1667407824,1,10,{},6.0,6.0,1.0,4.0,2.0,6.0,1667103877.0,1667602566.0,34465.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1522,title_1522,category_62,tags_27,scene_0,1667344038,1667146041,1667339660,1,1,{},14.0,14.0,1.0,7.0,3.0,14.0,1667056910.0,1667570011.0,67020.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_1523,title_1523,category_52,tags_38,scene_2,1667311818,1667037597,1667440013,1,10,{},9.0,9.0,1.0,5.0,3.0,9.0,1667123979.0,1667610578.0,26453.0,4.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1524,title_1524,category_10,tags_67,scene_0,1667355626,1667103915,1667383404,1,10,{},6.0,6.0,1.0,5.0,3.0,6.0,1667052590.0,1667572620.0,64411.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1525,title_1525,category_66,tags_18,scene_0,1667511417,1667301544,1667381568,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667093231.0,1667600928.0,36103.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1526,title_1526,category_15,tags_95,scene_1,1667233747,1667312209,1667559551,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667047818.0,1667555216.0,81815.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1527,title_1527,category_91,tags_73,scene_2,1667180648,1667501257,1667096691,1,5,{},14.0,14.0,1.0,7.0,3.0,14.0,1667043352.0,1667635208.0,1823.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_1528,title_1528,category_28,tags_22,scene_2,1667206101,1667337544,1667232433,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667045675.0,1667586058.0,50973.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1529,title_1529,category_6,tags_16,scene_2,1667305492,1667374559,1667084478,1,1,{},13.0,13.0,1.0,6.0,3.0,13.0,1667033358.0,1667592696.0,44335.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_1530,title_1530,category_48,tags_22,scene_2,1667129796,1667291082,1667343660,1,1,{},12.0,12.0,1.0,7.0,3.0,12.0,1667081796.0,1667558627.0,78404.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1531,title_1531,category_19,tags_33,scene_1,1667431410,1667386242,1667155287,1,1,{},11.0,11.0,1.0,5.0,3.0,11.0,1667111614.0,1667602317.0,34714.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1532,title_1532,category_79,tags_85,scene_1,1667162261,1667033409,1667593243,1,1,{},7.0,7.0,1.0,4.0,2.0,7.0,1667042632.0,1667514634.0,122397.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1533,title_1533,category_27,tags_28,scene_2,1667598765,1667526831,1667081208,1,10,{},9.0,9.0,1.0,5.0,3.0,9.0,1667137482.0,1667623961.0,13070.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1534,title_1534,category_75,tags_90,scene_0,1667315582,1667234956,1667169188,1,5,{},13.0,13.0,1.0,6.0,3.0,13.0,1667034054.0,1667618611.0,18420.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_1535,title_1535,category_9,tags_74,scene_1,1667472887,1667284834,1667160729,1,10,{},18.0,18.0,1.0,7.0,3.0,18.0,1667106208.0,1667632399.0,4632.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0
item_1536,title_1536,category_12,tags_53,scene_0,1667475841,1667040087,1667048175,1,1,{},5.0,5.0,1.0,4.0,3.0,5.0,1667083196.0,1667597146.0,39885.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_1537,title_1537,category_72,tags_10,scene_2,1667625977,1667129278,1667451570,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667037629.0,1667578746.0,58285.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1538,title_1538,category_53,tags_33,scene_2,1667344154,1667456597,1667511977,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667053928.0,1667484139.0,152892.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1539,title_1539,category_71,tags_41,scene_2,1667133504,1667207743,1667545491,1,1,{},7.0,7.0,1.0,5.0,3.0,7.0,1667090017.0,1667572896.0,64135.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1540,title_1540,category_56,tags_29,scene_2,1667547942,1667367024,1667626210,1,10,{},10.0,10.0,1.0,7.0,3.0,10.0,1667096134.0,1667629089.0,7942.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1541,title_1541,category_48,tags_50,scene_2,1667626709,1667564297,1667541635,1,5,{},9.0,9.0,1.0,4.0,3.0,9.0,1667197087.0,1667524441.0,112590.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1542,title_1542,category_97,tags_31,scene_2,1667617179,1667540293,1667163888,1,1,{},10.0,10.0,1.0,5.0,3.0,10.0,1667032745.0,1667584157.0,52874.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1543,title_1543,category_87,tags_23,scene_0,1667358886,1667278057,1667565399,1,5,{},9.0,9.0,1.0,5.0,3.0,9.0,1667124213.0,1667602853.0,34178.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1544,title_1544,category_67,tags_14,scene_2,1667499965,1667167018,1667269122,1,1,{},7.0,7.0,1.0,4.0,2.0,7.0,1667035260.0,1667525137.0,111894.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1545,title_1545,category_96,tags_27,scene_0,1667464361,1667402705,1667579335,1,1,{},14.0,14.0,1.0,6.0,3.0,14.0,1667143162.0,1667565124.0,71907.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_1546,title_1546,category_54,tags_7,scene_1,1667078925,1667606855,1667155351,1,10,{},6.0,6.0,1.0,5.0,3.0,6.0,1667058128.0,1667350583.0,286448.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1547,title_1547,category_93,tags_95,scene_1,1667314542,1667572813,1667263992,1,1,{},6.0,6.0,1.0,4.0,3.0,6.0,1667088505.0,1667588793.0,48238.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1548,title_1548,category_17,tags_88,scene_1,1667323449,1667579258,1667413837,1,10,{},8.0,8.0,1.0,6.0,2.0,8.0,1667071418.0,1667627077.0,9954.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1549,title_1549,category_93,tags_84,scene_2,1667337920,1667432837,1667634768,1,1,{},13.0,13.0,1.0,7.0,3.0,13.0,1667035110.0,1667611855.0,25176.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_1550,title_1550,category_83,tags_93,scene_0,1667240526,1667042850,1667466229,1,5,{},10.0,10.0,1.0,4.0,3.0,10.0,1667131930.0,1667613095.0,23936.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1551,title_1551,category_30,tags_38,scene_0,1667044668,1667178750,1667585654,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667044484.0,1667545375.0,91656.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1552,title_1552,category_10,tags_91,scene_2,1667474781,1667529943,1667334720,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667150732.0,1667620443.0,16588.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1553,title_1553,category_55,tags_20,scene_2,1667477578,1667041670,1667105955,1,5,{},4.0,4.0,1.0,3.0,2.0,4.0,1667275615.0,1667500819.0,136212.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_1554,title_1554,category_35,tags_54,scene_0,1667636049,1667263347,1667591151,1,1,{},6.0,6.0,1.0,3.0,3.0,6.0,1667105908.0,1667393054.0,243977.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1555,title_1555,category_72,tags_5,scene_2,1667220626,1667556219,1667090918,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667066657.0,1667604664.0,32367.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1556,title_1556,category_63,tags_15,scene_2,1667113837,1667105188,1667337899,1,1,{},15.0,15.0,1.0,7.0,3.0,15.0,1667041013.0,1667633504.0,3527.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_1557,title_1557,category_31,tags_55,scene_0,1667561353,1667580612,1667400879,1,1,{},10.0,10.0,1.0,7.0,3.0,10.0,1667058201.0,1667558265.0,78766.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1558,title_1558,category_16,tags_100,scene_1,1667635398,1667459215,1667325005,1,10,{},7.0,7.0,1.0,3.0,3.0,7.0,1667119281.0,1667351718.0,285313.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1559,title_1559,category_54,tags_34,scene_1,1667281714,1667335373,1667189067,1,1,{},7.0,7.0,1.0,5.0,3.0,7.0,1667143883.0,1667470067.0,166964.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1560,title_1560,category_62,tags_50,scene_1,1667459606,1667068933,1667569479,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667095164.0,1667519639.0,117392.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1561,title_1561,category_75,tags_32,scene_2,1667489527,1667466257,1667306209,1,10,{},7.0,7.0,1.0,6.0,2.0,7.0,1667058937.0,1667553643.0,83388.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1562,title_1562,category_45,tags_1,scene_0,1667122425,1667087883,1667552325,1,10,{},11.0,11.0,1.0,6.0,3.0,11.0,1667035982.0,1667569762.0,67269.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1563,title_1563,category_51,tags_44,scene_0,1667602693,1667362438,1667533467,1,5,{},14.0,14.0,1.0,5.0,3.0,14.0,1667079602.0,1667501758.0,135273.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_1564,title_1564,category_77,tags_15,scene_0,1667591337,1667461584,1667171434,1,10,{},14.0,14.0,1.0,6.0,3.0,14.0,1667094513.0,1667584815.0,52216.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_1565,title_1565,category_28,tags_58,scene_0,1667305993,1667297842,1667131580,1,5,{},7.0,7.0,1.0,6.0,3.0,7.0,1667080842.0,1667566195.0,70836.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_1566,title_1566,category_60,tags_39,scene_2,1667164043,1667584334,1667598061,1,1,{},10.0,10.0,1.0,6.0,3.0,10.0,1667079295.0,1667632063.0,4968.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_1567,title_1567,category_31,tags_50,scene_2,1667366221,1667503384,1667499325,1,1,{},13.0,13.0,1.0,5.0,3.0,13.0,1667073913.0,1667628729.0,8302.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_1568,title_1568,category_12,tags_32,scene_0,1667168442,1667412062,1667270264,1,5,{},9.0,9.0,1.0,5.0,3.0,9.0,1667046852.0,1667493141.0,143890.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_1569,title_1569,category_56,tags_97,scene_0,1667613572,1667528808,1667359564,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667071190.0,1667603588.0,33443.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_1570,title_1570,category_44,tags_34,scene_0,1667338795,1667119212,1667221708,1,10,{},14.0,14.0,1.0,6.0,3.0,14.0,1667074673.0,1667621698.0,15333.0,5.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_1571,title_1571,category_2,tags_16,scene_2,1667315778,1667385425,1667331410,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667163555.0,1667520821.0,116210.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_1572,title_1572,category_58,tags_55,scene_0,1667114122,1667406331,1667073789,1,5,{},6.0,6.0,1.0,5.0,3.0,6.0,1667106076.0,1667582581.0,54450.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_1573,title_1573,category_68,tags_15,scene_1,1667048925,1667412710,1667314298,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667108101.0,1667606712.0,30319.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1574,title_1574,category_14,tags_72,scene_2,1667416946,1667544355,1667295353,1,1,{},12.0,12.0,1.0,8.0,3.0,12.0,1667069944.0,1667635956.0,1075.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_1575,title_1575,category_80,tags_98,scene_0,1667535186,1667582197,1667604609,1,10,{},9.0,9.0,1.0,5.0,3.0,9.0,1667033295.0,1667407170.0,229861.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
